recording_id,audio_video,subject,month,duration_time,listened_time,surplus_time,duration_ms,listened_ms,surplus_ms
audio_01_06,audio,01,06,16:00:00,03:59:22,06:08:57,57599990,14361690,22137190
audio_01_07,audio,01,07,16:00:00,03:57:07,05:51:39,57599990,14226890,21098740
audio_01_08,audio,01,08,16:00:00,04:05:00,01:41:24,57599990,14700240,6083870
audio_01_09,audio,01,09,16:00:00,04:00:00,00:43:10,57599990,14400000,2589970
audio_01_10,audio,01,10,16:00:00,04:00:00,00:14:34,57599990,14400000,873640
audio_01_11,audio,01,11,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_01_12,audio,01,12,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_01_13,audio,01,13,16:00:00,04:00:13,00:00:00,57599990,14412700,0
audio_01_14,audio,01,14,16:00:00,03:00:00,00:00:00,57599990,10799999,0
audio_01_15,audio,01,15,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_01_16,audio,01,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_01_17,audio,01,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_02_06,audio,02,06,16:00:00,03:58:54,04:47:25,57599990,14334250,17245450
audio_02_07,audio,02,07,16:00:00,03:45:49,05:12:33,57599990,13548790,18752630
audio_02_08,audio,02,08,16:00:00,04:00:00,01:17:57,57599990,14400000,4676860
audio_02_09,audio,02,09,16:00:00,04:00:00,01:13:04,57599990,14400000,4384350
audio_02_10,audio,02,10,16:00:00,04:00:11,00:00:00,57599990,14410580,0
audio_02_11,audio,02,11,16:00:00,04:02:04,00:00:00,57599990,14524210,0
audio_02_12,audio,02,12,16:00:00,04:13:44,00:00:00,57599990,15223830,0
audio_02_13,audio,02,13,16:00:00,04:00:12,00:00:00,57599990,14411640,0
audio_02_14,audio,02,14,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_02_15,audio,02,15,16:00:00,02:57:35,00:00:00,57599990,10655430,0
audio_02_16,audio,02,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_02_17,audio,02,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_03_06,audio,03,06,16:00:00,03:57:48,04:56:54,57599990,14267540,17814310
audio_03_07,audio,03,07,16:00:00,04:00:00,05:00:48,57599990,14400000,18048340
audio_03_08,audio,03,08,16:00:00,04:06:53,00:02:24,57599990,14813380,143560
audio_03_09,audio,03,09,16:00:00,04:12:49,00:00:00,57599990,15168590,0
audio_03_10,audio,03,10,16:00:00,04:00:13,00:00:00,57599990,14412630,0
audio_03_11,audio,03,11,16:00:00,03:59:55,00:00:00,57599990,14395150,0
audio_03_12,audio,03,12,16:00:00,03:59:52,00:00:00,57599990,14391500,0
audio_03_13,audio,03,13,16:00:00,03:51:30,01:42:47,57599990,13889810,6166920
audio_03_14,audio,03,14,16:00:00,03:00:01,00:00:00,57599990,10801200,0
audio_03_15,audio,03,15,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_03_16,audio,03,16,16:00:00,02:59:32,00:00:00,57599990,10772300,0
audio_03_17,audio,03,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_04_06,audio,04,06,11:51:31,03:46:49,04:35:27,42691430,13608710,16527320
audio_04_07,audio,04,07,12:25:25,03:59:35,06:11:31,44725110,14375390,22291230
audio_04_08,audio,04,08,13:22:26,04:10:05,00:17:54,48145860,15005010,1073730
audio_04_09,audio,04,09,10:42:45,04:06:18,00:43:46,38565360,14778400,2626420
audio_04_10,audio,04,10,12:53:29,03:58:53,00:44:30,46409180,14332590,2670200
audio_04_11,audio,04,11,09:48:31,04:00:00,00:00:00,35310800,14400000,0
audio_04_12,audio,04,12,10:31:16,03:56:15,00:00:00,37875610,14174610,0
audio_04_13,audio,04,13,11:03:56,04:00:07,00:00:00,39835800,14407310,0
audio_04_14,audio,04,14,12:29:30,03:00:03,00:00:00,44969740,10802860,0
audio_04_15,audio,04,15,12:47:46,03:00:00,00:00:00,46066300,10800000,0
audio_04_16,audio,04,16,10:54:43,03:00:00,00:00:00,39283180,10800000,0
audio_04_17,audio,04,17,11:37:13,03:00:00,00:00:00,41833110,10800000,0
audio_06_06,audio,06,06,11:21:38,04:00:00,05:22:10,40898490,14400000,19329560
audio_06_07,audio,06,07,16:00:00,04:00:00,02:50:03,57599990,14400000,10202670
audio_06_08,audio,06,08,12:24:11,04:00:05,00:00:00,44650860,14405470,0
audio_06_09,audio,06,09,14:00:54,03:59:11,00:00:00,50453860,14351180,0
audio_06_10,audio,06,10,16:00:00,04:00:48,00:00:00,57599990,14447670,0
audio_06_11,audio,06,11,16:00:00,03:59:37,00:00:00,57599990,14376660,0
audio_06_12,audio,06,12,16:00:00,04:00:01,00:00:00,57599990,14400840,0
audio_06_13,audio,06,13,16:00:00,04:05:48,00:00:00,57599990,14747940,0
audio_06_14,audio,06,14,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_06_15,audio,06,15,16:00:00,02:48:57,00:00:00,57599990,10136730,0
audio_06_16,audio,06,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_06_17,audio,06,17,11:44:53,03:00:00,00:00:00,42292638,10800000,0
audio_07_06,audio,07,06,16:00:00,03:58:44,03:38:42,57599990,14324120,13122130
audio_07_07,audio,07,07,16:00:00,04:00:00,12:00:00,57599990,14400000,43199990
audio_07_08,audio,07,08,14:26:31,04:00:48,01:22:14,51990550,14448030,4933920
audio_07_09,audio,07,09,16:00:00,03:58:58,00:00:00,57599990,14338020,0
audio_07_10,audio,07,10,11:52:14,03:59:59,00:00:00,42733990,14399000,0
audio_07_11,audio,07,11,16:00:00,03:53:27,00:47:30,57599990,14007400,2849630
audio_07_12,audio,07,12,08:13:09,04:00:10,00:00:00,29588740,14410080,0
audio_07_13,audio,07,13,08:46:56,03:49:31,00:00:00,31616110,13771490,0
audio_07_14,audio,07,14,09:34:21,03:00:00,00:00:00,34460740,10800000,0
audio_07_15,audio,07,15,10:52:05,03:00:00,00:00:00,39124550,10800000,0
audio_07_16,audio,07,16,12:53:33,03:00:18,00:00:00,46412740,10817990,0
audio_07_17,audio,07,17,12:29:49,03:00:00,00:00:00,44988930,10800000,0
audio_08_06,audio,08,06,16:00:00,03:58:10,07:21:25,57599990,14289790,26484570
audio_08_07,audio,08,07,16:00:00,04:00:00,08:22:43,57599990,14400000,30162900
audio_08_08,audio,08,08,16:00:00,04:07:03,00:00:00,57599990,14823289,0
audio_08_09,audio,08,09,16:00:00,03:59:11,00:00:00,57599990,14351070,0
audio_08_10,audio,08,10,16:00:00,04:00:00,02:43:31,57599990,14400000,9811080
audio_08_11,audio,08,11,16:00:00,04:02:28,00:00:00,57599990,14548160,0
audio_08_12,audio,08,12,16:00:00,03:59:58,00:00:00,57599990,14397870,0
audio_08_13,audio,08,13,16:00:00,03:55:57,00:00:00,57599990,14156700,0
audio_08_14,audio,08,14,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_08_15,audio,08,15,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_08_16,audio,08,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_08_17,audio,08,17,16:00:00,02:58:47,00:00:00,57599990,10727210,0
audio_09_06,audio,09,06,16:00:00,03:59:33,04:52:00,57599990,14373260,17519630
audio_09_07,audio,09,07,16:00:00,03:58:00,06:16:50,57599990,14280250,22609640
audio_09_08,audio,09,08,11:48:00,03:52:00,00:00:00,42479680,13919670,0
audio_09_09,audio,09,09,08:38:04,04:00:00,00:00:00,31083800,14400000,0
audio_09_10,audio,09,10,16:00:00,04:13:34,00:00:00,57599990,15214270,0
audio_09_11,audio,09,11,16:00:00,04:00:02,00:00:00,57599990,14402370,0
audio_09_12,audio,09,12,16:00:00,04:08:37,00:25:13,57599990,14916630,1512630
audio_09_13,audio,09,13,16:00:00,03:53:57,00:00:00,57599990,14037200,0
audio_09_14,audio,09,14,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_09_15,audio,09,15,09:47:49,02:56:32,00:00:00,35269430,10591510,0
audio_09_16,audio,09,16,09:00:45,02:59:25,00:00:00,32445050,10764800,0
audio_09_17,audio,09,17,11:05:15,03:00:12,00:00:00,39914990,10812080,0
audio_10_06,audio,10,06,11:59:05,03:53:34,07:11:29,43144990,14013690,25889290
audio_10_07,audio,10,07,12:53:28,04:00:00,07:20:48,46407610,14400000,26447990
audio_10_08,audio,10,08,16:00:00,03:46:23,00:00:00,57599990,13583390,0
audio_10_09,audio,10,09,16:00:00,04:06:09,00:00:00,57599990,14769440,0
audio_10_10,audio,10,10,16:00:00,04:00:02,00:00:00,57599990,14401670,0
audio_10_11,audio,10,11,13:48:42,03:56:50,00:00:00,49721610,14209800,0
audio_10_12,audio,10,12,16:00:00,03:53:07,02:54:36,57599990,13987120,10475760
audio_10_13,audio,10,13,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_10_14,audio,10,14,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_10_15,audio,10,15,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_10_16,audio,10,16,16:00:00,02:58:56,00:00:00,57599990,10736340,0
audio_10_17,audio,10,17,16:00:00,02:55:24,00:00:00,57599990,10524200,0
audio_11_06,audio,11,06,12:21:38,03:55:46,06:48:55,44498430,14145810,24534520
audio_11_07,audio,11,07,12:28:26,03:59:34,05:40:36,44905610,14374040,20435820
audio_11_08,audio,11,08,12:12:20,03:59:52,00:00:00,43939930,14391820,0
audio_11_09,audio,11,09,12:07:04,03:46:39,00:47:56,43623680,13599200,2876180
audio_11_10,audio,11,10,11:51:33,03:59:58,00:00:00,42692800,14397610,0
audio_11_11,audio,11,11,12:29:44,03:53:38,00:00:00,44983740,14018180,0
audio_11_12,audio,11,12,13:24:32,04:00:00,00:00:00,48271550,14399510,0
audio_11_13,audio,11,13,14:06:47,04:03:07,00:00:00,50807360,14587190,0
audio_11_14,audio,11,14,12:15:20,03:00:00,00:00:00,44120430,10800000,0
audio_11_15,audio,11,15,11:47:09,02:59:34,00:00:00,42429360,10773820,0
audio_11_16,audio,11,16,14:05:11,02:55:00,00:00:00,50710800,10500470,0
audio_11_17,audio,11,17,11:35:45,02:59:59,00:00:00,41744740,10798870,0
audio_12_06,audio,12,06,16:00:00,04:00:00,07:56:11,57599990,14400000,28570910
audio_12_07,audio,12,07,16:00:00,04:00:00,08:04:24,57599990,14400000,29064440
audio_12_08,audio,12,08,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_12_09,audio,12,09,16:00:00,03:59:45,00:00:00,57599990,14384850,0
audio_12_10,audio,12,10,16:00:00,04:05:29,00:00:00,57599990,14728790,0
audio_12_11,audio,12,11,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_12_12,audio,12,12,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_12_13,audio,12,13,12:20:11,04:00:37,00:00:00,44410930,14436670,0
audio_12_14,audio,12,14,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_12_15,audio,12,15,14:27:43,03:00:00,00:00:00,52062610,10800000,0
audio_12_16,audio,12,16,09:34:22,03:00:00,00:00:00,34462430,10800000,0
audio_12_17,audio,12,17,16:00:00,03:00:05,00:00:00,57599990,10804750,0
audio_13_06,audio,13,06,11:31:51,04:00:00,04:34:44,41510930,14400000,16483940
audio_13_07,audio,13,07,12:00:41,03:55:41,03:55:08,43241050,14141050,14107840
audio_13_08,audio,13,08,12:05:22,04:00:00,00:00:00,43522490,14399640,0
audio_13_09,audio,13,09,13:09:14,04:01:10,00:00:00,47354300,14469600,0
audio_13_10,audio,13,10,12:25:42,03:55:35,00:16:30,44742240,14134750,989700
audio_13_11,audio,13,11,12:20:33,04:03:57,00:00:00,44433300,14636750,0
audio_13_12,audio,13,12,09:04:04,04:00:00,00:00:00,32644110,14399999,0
audio_13_13,audio,13,13,11:21:22,04:00:00,00:00:00,40882180,14400000,0
audio_13_14,audio,13,14,12:09:56,03:00:00,00:00:00,43796300,10800000,0
audio_13_15,audio,13,15,13:02:54,03:00:00,00:00:00,46973680,10800000,0
audio_13_16,audio,13,16,07:51:55,02:59:32,00:00:00,28314860,10771770,0
audio_13_17,audio,13,17,16:00:00,03:00:01,00:00:00,57599990,10801060,0
audio_14_06,audio,14,06,16:00:00,04:00:00,09:07:54,57599990,14400000,32873710
audio_14_07,audio,14,07,16:00:00,04:00:00,05:23:05,57599990,14400000,19385160
audio_14_08,audio,14,08,16:00:00,03:54:37,00:00:00,57599990,14077350,0
audio_14_09,audio,14,09,16:00:00,03:59:14,00:00:00,57599990,14353790,0
audio_14_10,audio,14,10,16:00:00,03:56:19,00:00:00,57599990,14178680,0
audio_14_11,audio,14,11,16:00:00,03:54:24,00:00:00,57599990,14063790,0
audio_14_12,audio,14,12,16:00:00,04:00:00,00:00:00,57599990,14399990,0
audio_14_13,audio,14,13,16:00:00,03:57:41,00:00:00,57599990,14261370,0
audio_14_14,audio,14,14,16:00:00,03:00:00,00:51:37,57599990,10800000,3097140
audio_14_15,audio,14,15,16:00:00,02:58:21,00:00:00,57599990,10701010,0
audio_14_16,audio,14,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_14_17,audio,14,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_15_06,audio,15,06,16:00:00,04:00:00,06:38:15,57599990,14400000,23895230
audio_15_07,audio,15,07,16:00:00,04:00:00,06:55:11,57599990,14400000,24911470
audio_15_08,audio,15,08,16:00:00,04:00:01,00:00:00,57599990,14400810,0
audio_15_09,audio,15,09,16:00:00,03:57:52,00:17:23,57599990,14271610,1042590
audio_15_10,audio,15,10,16:00:00,03:49:41,00:00:00,57599990,13781300,0
audio_15_11,audio,15,11,16:00:00,03:59:42,00:00:00,57599990,14381540,0
audio_15_12,audio,15,12,16:00:00,03:56:33,03:03:41,57599990,14193350,11020550
audio_15_13,audio,15,13,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_15_14,audio,15,14,16:00:00,03:00:26,00:00:00,57599990,10825540,0
audio_15_15,audio,15,15,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_15_16,audio,15,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_15_17,audio,15,17,16:00:00,02:54:44,00:00:00,57599990,10484010,0
audio_16_06,audio,16,06,16:00:00,03:58:16,04:43:18,57599990,14296300,16998000
audio_16_07,audio,16,07,16:00:00,04:00:00,04:22:56,57599990,14400000,15776500
audio_16_08,audio,16,08,16:00:00,04:01:14,00:00:00,57599990,14473610,0
audio_16_09,audio,16,09,16:00:00,03:56:13,00:00:00,57599990,14173440,0
audio_16_10,audio,16,10,16:00:00,03:52:16,00:00:00,57599990,13935810,0
audio_16_11,audio,16,11,16:00:00,03:59:46,00:00:00,57599990,14385818,0
audio_16_12,audio,16,12,16:00:00,03:58:35,00:00:00,57599990,14314580,0
audio_16_13,audio,16,13,16:00:00,03:56:58,00:00:00,57599990,14218030,0
audio_16_14,audio,16,14,16:00:00,02:58:04,00:00:00,57599990,10684460,0
audio_16_15,audio,16,15,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_16_16,audio,16,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_16_17,audio,16,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_17_06,audio,17,06,16:00:00,04:00:00,04:41:03,57599990,14400000,16863310
audio_17_07,audio,17,07,16:00:00,03:58:03,05:16:59,57599990,14283100,19018780
audio_17_08,audio,17,08,16:00:00,03:56:20,00:00:00,57599990,14179660,0
audio_17_09,audio,17,09,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_17_10,audio,17,10,16:00:00,03:55:42,00:00:00,57599990,14142310,0
audio_17_11,audio,17,11,16:00:00,03:54:32,00:00:00,57599990,14072110,0
audio_17_12,audio,17,12,16:00:00,03:57:22,00:00:00,57599990,14242460,0
audio_17_13,audio,17,13,16:00:00,03:53:45,00:00:00,57599990,14024880,0
audio_17_14,audio,17,14,16:00:00,03:00:00,00:05:56,57599990,10800000,355970
audio_17_15,audio,17,15,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_17_16,audio,17,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_17_17,audio,17,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_18_06,audio,18,06,14:19:58,03:56:16,04:57:19,51597740,14175900,17839260
audio_18_07,audio,18,07,12:42:11,03:59:56,05:33:23,45730680,14396020,20003130
audio_18_08,audio,18,08,13:01:47,03:52:34,00:00:00,46906990,13953920,0
audio_18_09,audio,18,09,12:10:22,03:59:53,00:00:00,43821990,14393460,0
audio_18_10,audio,18,10,13:01:36,04:00:00,00:00:00,46896300,14400000,0
audio_18_11,audio,18,11,15:21:19,04:00:00,00:00:00,55278990,14400000,0
audio_18_12,audio,18,12,12:29:10,03:59:55,00:00:00,44950240,14394730,0
audio_18_13,audio,18,13,12:53:13,04:00:00,00:00:00,46393360,14400000,0
audio_18_14,audio,18,14,12:34:29,03:00:00,00:00:00,45268550,10800000,0
audio_18_15,audio,18,15,11:32:10,03:00:00,00:32:26,41530180,10800000,1946490
audio_18_16,audio,18,16,13:11:57,03:00:00,00:00:00,47516550,10800000,0
audio_18_17,audio,18,17,10:26:40,02:59:59,00:00:00,37599550,10799000,0
audio_19_06,audio,19,06,11:54:47,03:48:19,04:33:35,42887180,13698820,16414890
audio_19_07,audio,19,07,10:56:05,03:55:13,05:59:09,39365180,14112930,21548730
audio_19_08,audio,19,08,12:04:17,04:00:00,00:00:00,43457050,14400000,0
audio_19_09,audio,19,09,11:48:35,04:00:00,00:00:00,42514800,14400000,0
audio_19_10,audio,19,10,14:29:46,04:00:00,00:00:00,52186300,14400000,0
audio_19_11,audio,19,11,12:01:57,04:00:00,00:00:00,43317110,14400000,0
audio_19_12,audio,19,12,12:51:18,04:00:00,00:00:00,46277610,14400000,0
audio_19_13,audio,19,13,12:52:54,04:00:00,00:38:50,46374300,14400000,2330410
audio_19_14,audio,19,14,11:51:50,03:00:00,00:12:27,42710300,10800000,747260
audio_19_15,audio,19,15,11:10:20,03:00:00,00:00:00,40220110,10800000,0
audio_19_16,audio,19,16,11:40:06,03:00:00,00:00:00,42005860,10800000,0
audio_19_17,audio,19,17,11:05:58,03:00:00,00:00:00,39957610,10800000,0
audio_20_06,audio,20,06,16:00:00,04:00:00,07:41:08,57599990,14400000,27668220
audio_20_07,audio,20,07,16:00:00,03:59:46,06:17:22,57599990,14385710,22642040
audio_20_08,audio,20,08,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_20_09,audio,20,09,16:00:00,03:55:41,00:00:00,57599990,14140770,0
audio_20_10,audio,20,10,16:00:00,03:59:50,03:31:49,57599990,14390140,12708920
audio_20_11,audio,20,11,16:00:00,04:00:00,00:00:00,57599990,14399999,0
audio_20_12,audio,20,12,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_20_13,audio,20,13,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_20_14,audio,20,14,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_20_15,audio,20,15,16:00:00,02:59:59,00:00:00,57599990,10799000,0
audio_20_16,audio,20,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_20_17,audio,20,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_21_06,audio,21,06,14:14:19,03:59:12,07:42:46,51258740,14352256,27765523
audio_21_07,audio,21,07,11:33:40,03:57:15,05:17:57,41619800,14235180,19077080
audio_21_08,audio,21,08,12:47:48,03:56:49,00:00:00,46068110,14208860,0
audio_21_09,audio,21,09,14:08:26,03:57:13,00:00:00,50905800,14232610,0
audio_21_10,audio,21,10,11:39:37,03:59:54,00:00:00,41977430,14393900,0
audio_21_11,audio,21,11,10:25:58,03:58:49,00:00:00,37558430,14328900,0
audio_21_12,audio,21,12,08:27:35,04:00:00,00:00:00,30454860,14400000,0
audio_21_13,audio,21,13,10:12:16,03:57:16,00:00:00,36735990,14235990,0
audio_21_14,audio,21,14,05:30:20,02:59:56,00:29:54,19820360,10796230,1793990
audio_21_15,audio,21,15,12:32:04,03:00:00,00:00:00,45123800,10800000,0
audio_21_16,audio,21,16,11:30:50,02:55:50,00:00:00,41449550,10549550,0
audio_21_17,audio,21,17,10:19:30,03:00:00,00:00:00,37170430,10800000,0
audio_22_06,audio,22,06,14:37:03,04:00:00,07:38:26,52623360,14400000,27505510
audio_22_07,audio,22,07,14:22:20,04:00:00,04:31:04,51739680,14400000,16263670
audio_22_08,audio,22,08,14:04:20,03:55:23,00:00:00,50660180,14123030,0
audio_22_10,audio,22,10,14:08:09,04:00:15,00:00:00,50888680,14415210,0
audio_22_11,audio,22,11,13:20:46,03:50:55,00:00:00,48045740,13854730,0
audio_22_12,audio,22,12,13:11:09,03:52:56,00:00:00,47468860,13976160,0
audio_22_13,audio,22,13,11:19:01,03:46:53,00:00:00,40741050,13613310,0
audio_22_14,audio,22,14,11:35:46,03:00:00,00:00:00,41746300,10800000,0
audio_22_15,audio,22,15,11:57:41,02:59:59,00:00:00,43060930,10799390,0
audio_22_16,audio,22,16,12:13:10,03:00:00,00:00:00,43989990,10800000,0
audio_22_17,audio,22,17,11:53:47,03:00:00,00:00:00,42826680,10800000,0
audio_23_06,audio,23,06,16:00:00,04:00:00,05:57:20,57599990,14400000,21439870
audio_23_07,audio,23,07,16:00:00,04:00:00,08:13:14,57599990,14400000,29593550
audio_23_08,audio,23,08,16:00:00,04:00:00,00:00:00,57599860,14400000,0
audio_23_09,audio,23,09,16:00:00,04:00:14,00:00:00,57599990,14414380,0
audio_23_10,audio,23,10,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_23_11,audio,23,11,16:00:00,03:55:21,00:00:00,57599990,14120530,0
audio_23_12,audio,23,12,16:00:00,03:59:56,04:18:33,57599990,14396310,15513030
audio_23_13,audio,23,13,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_23_14,audio,23,14,16:00:00,03:00:00,04:46:26,57599990,10800000,17186090
audio_23_15,audio,23,15,16:00:00,02:59:59,00:00:00,57599990,10799000,0
audio_23_16,audio,23,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_23_17,audio,23,17,16:00:00,02:59:57,00:00:13,57599990,10796620,12680
audio_25_06,audio,25,06,12:46:08,04:00:00,07:05:47,45968180,14400000,25546970
audio_25_07,audio,25,07,11:29:51,03:54:58,03:48:48,41390930,14098480,13728190
audio_25_08,audio,25,08,06:30:16,03:51:33,00:00:00,23416180,13892720,0
audio_25_09,audio,25,09,11:54:05,04:03:32,00:00:00,42845240,14612460,0
audio_25_10,audio,25,10,12:48:01,04:00:01,00:00:00,46080740,14401250,0
audio_25_11,audio,25,11,11:42:33,04:00:00,00:00:00,42153490,14400000,0
audio_25_12,audio,25,12,10:16:55,04:03:22,00:00:00,37015430,14601670,0
audio_25_13,audio,25,13,12:50:02,04:02:10,00:00:00,46201550,14530020,0
audio_25_14,audio,25,14,11:20:39,03:00:00,00:00:00,40839050,10800000,0
audio_25_15,audio,25,15,10:08:56,02:56:34,00:00:00,36535930,10594030,0
audio_25_16,audio,25,16,12:19:15,03:00:00,00:00:00,44354740,10800000,0
audio_25_17,audio,25,17,10:32:40,03:00:00,00:00:00,37959800,10800000,0
audio_26_06,audio,26,06,16:00:00,04:00:00,03:47:44,57599990,14400000,13663700
audio_26_07,audio,26,07,16:00:00,03:54:28,02:30:50,57599990,14068400,9050220
audio_26_08,audio,26,08,16:00:00,03:59:01,00:06:24,57599990,14340840,384360
audio_26_09,audio,26,09,16:00:00,03:51:18,00:00:00,57599990,13878270,0
audio_26_10,audio,26,10,16:00:00,04:03:21,00:00:00,57599990,14600690,0
audio_26_11,audio,26,11,16:00:00,03:49:57,00:00:00,57599990,13797100,0
audio_26_12,audio,26,12,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_26_13,audio,26,13,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_26_14,audio,26,14,16:00:00,03:00:14,00:00:00,57599990,10813710,0
audio_26_15,audio,26,15,16:00:00,02:56:45,00:00:00,57599990,10605000,0
audio_26_16,audio,26,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_26_17,audio,26,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_27_06,audio,27,06,16:00:00,03:46:11,06:14:42,57599990,13571390,22482490
audio_27_07,audio,27,07,16:00:00,04:00:00,07:01:50,57599990,14400000,25310270
audio_27_08,audio,27,08,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_27_09,audio,27,09,16:00:00,03:59:55,00:00:00,57599990,14394910,0
audio_27_10,audio,27,10,16:00:00,03:59:59,00:00:00,57599990,14399430,0
audio_27_11,audio,27,11,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_27_12,audio,27,12,16:00:00,04:00:01,00:00:00,57599990,14400910,0
audio_27_13,audio,27,13,16:00:00,04:00:00,00:00:00,57599990,14400020,0
audio_27_14,audio,27,14,16:00:00,02:51:59,00:00:00,57599990,10319080,0
audio_27_15,audio,27,15,16:00:00,02:57:50,00:00:00,57599990,10670380,0
audio_27_16,audio,27,16,16:00:00,02:55:57,00:00:00,57599990,10557380,0
audio_27_17,audio,27,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_28_06,audio,28,06,12:05:20,03:45:29,03:57:04,43519680,13529120,14224100
audio_28_07,audio,28,07,12:11:54,03:56:10,05:12:36,43913550,14169500,18756340
audio_28_08,audio,28,08,11:18:07,04:01:28,00:00:00,40686990,14488090,0
audio_28_09,audio,28,09,14:05:21,04:00:43,00:00:00,50720610,14443470,0
audio_28_10,audio,28,10,13:05:59,03:58:14,00:00:00,47159110,14294270,0
audio_28_11,audio,28,11,10:40:48,04:00:00,00:00:00,38447740,14400000,0
audio_28_12,audio,28,12,12:25:43,03:53:29,00:00:00,44743050,14008620,0
audio_28_13,audio,28,13,11:01:52,03:56:52,00:00:00,39712050,14212050,0
audio_28_14,audio,28,14,10:20:35,02:56:04,00:00:00,37234740,10564310,0
audio_28_15,audio,28,15,09:28:02,02:59:54,00:00:00,34082430,10794210,0
audio_28_16,audio,28,16,11:06:40,03:00:00,00:00:00,39999680,10800000,0
audio_28_17,audio,28,17,16:00:00,02:57:58,00:00:00,57599990,10678010,0
audio_29_06,audio,29,06,14:04:45,04:00:00,08:02:53,50684930,14400000,28973310
audio_29_07,audio,29,07,13:12:44,03:55:15,07:49:20,47564050,14115300,28159930
audio_29_08,audio,29,08,15:45:24,04:00:00,00:00:00,56723550,14400000,0
audio_29_09,audio,29,09,12:05:15,03:55:41,00:00:00,43514930,14141220,0
audio_29_10,audio,29,10,13:00:26,04:00:00,00:00:00,46825800,14400000,0
audio_29_11,audio,29,11,10:15:51,04:00:00,00:00:00,36951110,14400000,0
audio_29_12,audio,29,12,12:31:54,04:00:00,00:00:00,45113990,14399990,0
audio_29_13,audio,29,13,11:20:58,03:50:58,00:00:00,40857740,13857740,0
audio_29_14,audio,29,14,09:56:49,03:00:00,00:00:00,35808990,10800000,0
audio_29_15,audio,29,15,11:33:56,03:00:00,00:00:00,41636300,10800000,0
audio_29_16,audio,29,16,12:14:56,02:58:00,00:00:00,44095990,10680310,0
audio_29_17,audio,29,17,10:43:33,03:00:00,00:00:00,38613050,10800000,0
audio_30_06,audio,30,06,16:00:00,03:58:33,08:22:18,57599990,14312660,30137800
audio_30_07,audio,30,07,16:00:00,04:00:00,08:43:32,57599990,14400000,31412490
audio_30_08,audio,30,08,16:00:00,04:00:00,00:00:00,57599990,14399999,0
audio_30_09,audio,30,09,16:00:00,03:59:36,00:00:00,57599990,14376419,0
audio_30_10,audio,30,10,16:00:00,03:59:35,00:00:00,57599990,14375210,0
