recording_id,audio_video,subject,month,start_dt,end_dt,start_ms,end_ms,sub_recording_id
audio_41_17,audio,41,17,1920-01-01 08:15:30,1920-01-02 00:15:29,0,57599990,audio_41_17_0
audio_42_06,audio,42,06,1920-01-01 07:14:41,1920-01-01 23:14:40,0,57599990,audio_42_06_0
audio_42_07,audio,42,07,1920-01-01 06:53:22,1920-01-01 22:53:21,0,57599990,audio_42_07_0
audio_42_08,audio,42,08,1920-01-01 08:17:28,1920-01-02 00:17:27,0,57599990,audio_42_08_0
audio_42_09,audio,42,09,1920-01-01 08:31:23,1920-01-02 00:31:22,0,57599990,audio_42_09_0
audio_42_10,audio,42,10,1920-01-01 08:24:29,1920-01-02 00:24:28,0,57599990,audio_42_10_0
audio_42_11,audio,42,11,1920-01-01 08:49:58,1920-01-02 00:49:57,0,57599990,audio_42_11_0
audio_42_12,audio,42,12,1920-01-01 09:34:05,1920-01-02 01:34:04,0,57599990,audio_42_12_0
audio_42_13,audio,42,13,1920-01-01 09:43:36,1920-01-02 01:43:35,0,57599990,audio_42_13_0
audio_42_14,audio,42,14,1920-01-01 08:51:51,1920-01-02 00:51:50,0,57599990,audio_42_14_0
audio_42_15,audio,42,15,1920-01-01 07:56:16,1920-01-01 23:56:15,0,57599990,audio_42_15_0
audio_42_16,audio,42,16,1920-01-01 07:31:53,1920-01-01 23:31:52,0,57599990,audio_42_16_0
audio_42_17,audio,42,17,1920-01-01 08:19:13,1920-01-02 00:19:12,0,57599990,audio_42_17_0
audio_43_06,audio,43,06,1920-01-01 15:07:50,1920-01-01 15:07:58,0,8100,audio_43_06_0
audio_43_06,audio,43,06,1920-01-02 10:06:38,1920-01-02 20:46:31,8100,38401490,audio_43_06_8100
audio_43_07,audio,43,07,1920-01-01 07:27:19,1920-01-01 22:35:17,0,54478240,audio_43_07_0
audio_43_08,audio,43,08,1920-01-01 09:04:11,1920-01-01 10:30:54,0,5203420,audio_43_08_0
audio_43_08,audio,43,08,1920-01-01 11:25:40,1920-01-01 22:42:54,5203420,45837800,audio_43_08_5203420
audio_43_09,audio,43,09,1920-01-01 07:25:41,1920-01-01 23:15:39,0,56998860,audio_43_09_0
audio_43_10,audio,43,10,1920-01-01 09:34:17,1920-01-01 23:39:01,0,50684490,audio_43_10_0
audio_43_11,audio,43,11,1920-01-01 09:55:06,1920-01-01 23:13:18,0,47892800,audio_43_11_0
audio_43_12,audio,43,12,1920-01-01 10:12:55,1920-01-01 21:40:49,0,41274300,audio_43_12_0
audio_43_13,audio,43,13,1920-01-01 08:57:59,1920-01-01 21:30:59,0,45180610,audio_43_13_0
audio_43_14,audio,43,14,1920-01-01 08:32:21,1920-01-01 20:31:37,0,43156180,audio_43_14_0
audio_43_15,audio,43,15,1920-01-01 07:38:56,1920-01-01 19:26:50,0,42474860,audio_43_15_0
audio_43_16,audio,43,16,1920-01-01 07:27:40,1920-01-01 20:12:11,0,45871800,audio_43_16_0
audio_43_17,audio,43,17,1920-01-01 07:27:30,1920-01-01 20:35:00,0,47250360,audio_43_17_0
audio_44_06,audio,44,06,1920-01-01 04:14:50,1920-01-01 20:14:49,0,57599990,audio_44_06_0
audio_44_07,audio,44,07,1920-01-01 08:36:33,1920-01-01 19:38:37,0,39724680,audio_44_07_0
audio_44_08,audio,44,08,1920-01-01 03:14:57,1920-01-01 14:23:58,0,40141480,audio_44_08_0
audio_44_08,audio,44,08,1920-01-01 16:22:23,1920-01-01 17:20:23,40141480,43622180,audio_44_08_40141480
audio_44_09,audio,44,09,1920-01-01 08:52:07,1920-01-01 09:11:27,0,1160730,audio_44_09_0
audio_44_09,audio,44,09,1920-01-01 09:11:30,1920-01-01 09:11:35,1160730,1166600,audio_44_09_1160730
audio_44_09,audio,44,09,1920-01-01 09:11:46,1920-01-01 09:12:04,1166600,1185230,audio_44_09_1166600
audio_44_09,audio,44,09,1920-01-01 09:12:30,1920-01-01 09:49:07,1185230,3382920,audio_44_09_1185230
audio_44_09,audio,44,09,1920-01-01 09:51:19,1920-01-01 09:51:54,3382920,3418600,audio_44_09_3382920
audio_44_09,audio,44,09,1920-01-01 09:53:14,1920-01-01 19:13:15,3418600,37020290,audio_44_09_3418600
audio_44_09,audio,44,09,1920-01-02 11:09:20,1920-01-02 11:43:30,37020290,39071040,audio_44_09_37020290
audio_44_09,audio,44,09,1920-01-02 13:28:40,1920-01-02 13:30:52,39071040,39203420,audio_44_09_39071040
audio_44_09,audio,44,09,1920-01-02 13:31:21,1920-01-02 13:32:34,39203420,39276420,audio_44_09_39203420
audio_44_09,audio,44,09,1920-01-02 13:33:10,1920-01-02 13:46:48,39276420,40095360,audio_44_09_39276420
audio_44_10,audio,44,10,1920-01-01 08:31:02,1920-01-02 00:31:01,0,57599990,audio_44_10_0
audio_44_11,audio,44,11,1920-01-01 07:54:29,1920-01-01 20:35:20,0,45651550,audio_44_11_0
audio_44_12,audio,44,12,1920-01-01 08:09:21,1920-01-01 19:39:24,0,41403800,audio_44_12_0
audio_44_13,audio,44,13,1920-01-01 07:55:42,1920-01-01 20:55:48,0,46806240,audio_44_13_0
audio_44_14,audio,44,14,1920-01-01 07:00:22,1920-01-01 16:52:32,0,35530040,audio_44_14_0
audio_44_14,audio,44,14,1920-01-02 06:28:18,1920-01-02 06:52:26,35530040,36978480,audio_44_14_35530040
audio_44_14,audio,44,14,1920-01-02 07:17:32,1920-01-02 08:10:17,36978480,40144050,audio_44_14_36978480
audio_44_15,audio,44,15,1920-01-01 08:11:13,1920-01-01 17:36:20,0,33907430,audio_44_15_0
audio_44_16,audio,44,16,1920-01-01 06:44:15,1920-01-01 17:06:22,0,37327860,audio_44_16_0
audio_44_17,audio,44,17,1920-01-01 07:36:01,1920-01-01 16:56:06,0,33605860,audio_44_17_0
audio_45_06,audio,45,06,1920-01-01 06:33:41,1920-01-01 19:16:56,0,45795990,audio_45_06_0
audio_45_07,audio,45,07,1920-01-01 08:22:00,1920-01-01 18:57:00,0,38100930,audio_45_07_0
audio_45_08,audio,45,08,1920-01-01 06:38:06,1920-01-01 20:32:21,0,50055300,audio_45_08_0
audio_45_09,audio,45,09,1920-01-01 06:17:45,1920-01-01 20:18:42,0,50457740,audio_45_09_0
audio_45_10,audio,45,10,1920-01-01 07:40:28,1920-01-01 10:20:25,0,9597440,audio_45_10_0
audio_45_10,audio,45,10,1920-01-01 12:58:04,1920-01-01 15:36:38,9597440,19111950,audio_45_10_9597440
audio_45_11,audio,45,11,1920-01-01 11:19:10,1920-01-02 03:19:09,0,57599990,audio_45_11_0
audio_45_12,audio,45,12,1920-01-01 09:25:44,1920-01-01 21:43:43,0,44279490,audio_45_12_0
audio_45_13,audio,45,13,1920-01-01 06:41:50,1920-01-01 20:15:51,0,48841800,audio_45_13_0
audio_45_14,audio,45,14,1920-01-01 07:51:56,1920-01-01 20:27:42,0,45346240,audio_45_14_0
audio_45_15,audio,45,15,1920-01-01 07:09:27,1920-01-01 18:44:35,0,41708610,audio_45_15_0
audio_45_16,audio,45,16,1920-01-01 07:57:51,1920-01-01 19:18:49,0,40858680,audio_45_16_0
audio_45_17,audio,45,17,1920-01-01 06:46:16,1920-01-01 09:22:49,0,9393230,audio_45_17_0
audio_45_17,audio,45,17,1920-01-01 12:06:07,1920-01-01 18:55:55,9393230,33981490,audio_45_17_9393230
audio_46_06,audio,46,06,1920-01-01 10:06:30,1920-01-01 21:18:01,0,40291490,audio_46_06_0
audio_46_07,audio,46,07,1920-01-01 09:19:21,1920-01-01 20:01:51,0,38550240,audio_46_07_0
audio_46_08,audio,46,08,1920-01-01 08:05:22,1920-01-01 13:04:01,0,17919040,audio_46_08_0
audio_46_08,audio,46,08,1920-01-01 13:31:02,1920-01-01 19:09:48,17919040,38245610,audio_46_08_17919040
audio_46_09,audio,46,09,1920-01-01 08:51:31,1920-01-01 20:06:51,0,40520800,audio_46_09_0
audio_46_10,audio,46,10,1920-01-01 09:49:27,1920-01-01 20:46:29,0,39422550,audio_46_10_0
audio_46_11,audio,46,11,1920-01-01 09:25:52,1920-01-02 01:25:51,0,57599990,audio_46_11_0
audio_46_12,audio,46,12,1920-01-01 09:41:30,1920-01-01 20:36:01,0,39271550,audio_46_12_0
audio_46_13,audio,46,13,1920-01-01 08:45:09,1920-01-01 21:08:02,0,44573740,audio_46_13_0
audio_46_14,audio,46,14,1920-01-01 09:12:58,1920-01-01 19:55:40,0,38562610,audio_46_14_0
audio_46_15,audio,46,15,1920-01-01 08:43:03,1920-01-01 19:34:57,0,39114490,audio_46_15_0
audio_46_16,audio,46,16,1920-01-01 07:43:36,1920-01-01 18:42:29,0,39533860,audio_46_16_0
audio_46_17,audio,46,17,1920-01-01 07:53:14,1920-01-01 19:14:18,0,40864240,audio_46_17_0
video_01_06,video,01,06,1920-01-01 16:25:11,1920-01-01 17:26:00,0,3649000,video_01_06_0
video_01_07,video,01,07,1920-01-01 15:01:33,1920-01-01 16:06:58,0,3925000,video_01_07_0
video_01_08,video,01,08,1920-01-01 15:54:17,1920-01-01 17:00:45,0,3988000,video_01_08_0
video_01_09,video,01,09,1920-01-01 10:12:43,1920-01-01 11:08:48,0,3365000,video_01_09_0
video_01_10,video,01,10,1920-01-01 15:59:14,1920-01-01 16:59:54,0,3640000,video_01_10_0
video_01_11,video,01,11,1920-01-01 16:15:38,1920-01-01 17:15:19,0,3581000,video_01_11_0
video_01_12,video,01,12,1920-01-01 16:09:55,1920-01-01 17:11:49,0,3714000,video_01_12_0
video_01_13,video,01,13,1920-01-01 13:47:30,1920-01-01 14:50:31,0,3781000,video_01_13_0
video_01_14,video,01,14,1920-01-01 15:48:46,1920-01-01 16:54:12,0,3926000,video_01_14_0
video_01_15,video,01,15,1920-01-01 10:02:00,1920-01-01 11:04:54,0,3774000,video_01_15_0
video_01_16,video,01,16,1920-01-01 15:49:55,1920-01-01 16:50:45,0,3650000,video_01_16_0
video_01_17,video,01,17,1920-01-01 16:02:56,1920-01-01 17:01:20,0,3504000,video_01_17_0
video_02_06,video,02,06,1920-01-01 09:53:45,1920-01-01 10:44:29,0,3044000,video_02_06_0
video_02_07,video,02,07,1920-01-01 09:54:16,1920-01-01 11:01:47,0,4051000,video_02_07_0
video_02_08,video,02,08,1920-01-01 10:42:59,1920-01-01 11:43:18,0,3619000,video_02_08_0
video_02_09,video,02,09,1920-01-01 11:25:49,1920-01-01 12:47:28,0,4899000,video_02_09_0
video_02_10,video,02,10,1920-01-01 11:15:24,1920-01-01 12:14:49,0,3565000,video_02_10_0
video_02_11,video,02,11,1920-01-01 11:45:03,1920-01-01 12:46:21,0,3678000,video_02_11_0
video_02_12,video,02,12,1920-01-01 15:21:21,1920-01-01 16:21:33,0,3612000,video_02_12_0
video_02_13,video,02,13,1920-01-01 11:08:22,1920-01-01 12:08:38,0,3616000,video_02_13_0
video_02_14,video,02,14,1920-01-01 15:44:15,1920-01-01 16:46:55,0,3760000,video_02_14_0
video_02_15,video,02,15,1920-01-01 11:21:13,1920-01-01 12:23:28,0,3735000,video_02_15_0
video_02_16,video,02,16,1920-01-01 15:21:11,1920-01-01 16:24:01,0,3770000,video_02_16_0
video_02_17,video,02,17,1920-01-01 15:39:05,1920-01-01 16:39:35,0,3630000,video_02_17_0
video_03_06,video,03,06,1920-01-01 10:14:24,1920-01-01 11:19:27,0,3903000,video_03_06_0
video_03_07,video,03,07,1920-01-01 09:50:00,1920-01-01 10:59:36,0,4176000,video_03_07_0
video_03_08,video,03,08,1920-01-01 10:13:13,1920-01-01 11:16:48,0,3815000,video_03_08_0
video_03_09,video,03,09,1920-01-01 11:17:53,1920-01-01 12:22:26,0,3873000,video_03_09_0
video_03_10,video,03,10,1920-01-01 10:22:35,1920-01-01 11:27:02,0,3867000,video_03_10_0
video_03_11,video,03,11,1920-01-01 10:12:10,1920-01-01 11:16:10,0,3840000,video_03_11_0
video_03_12,video,03,12,1920-01-01 10:01:26,1920-01-01 11:05:27,0,3841000,video_03_12_0
video_03_13,video,03,13,1920-01-01 10:06:39,1920-01-01 10:59:06,0,3147000,video_03_13_0
video_03_14,video,03,14,1920-01-01 10:12:56,1920-01-01 11:17:29,0,3873000,video_03_14_0
video_03_15,video,03,15,1920-01-01 10:10:02,1920-01-01 11:08:18,0,3496000,video_03_15_0
video_03_16,video,03,16,1920-01-01 09:41:24,1920-01-01 10:42:10,0,3646000,video_03_16_0
video_03_17,video,03,17,1920-01-01 09:42:27,1920-01-01 10:47:27,0,3900000,video_03_17_0
video_04_06,video,04,06,1920-01-01 10:31:18,1920-01-01 11:32:53,0,3695000,video_04_06_0
video_04_07,video,04,07,1920-01-01 11:09:33,1920-01-01 12:15:00,0,3927000,video_04_07_0
video_04_08,video,04,08,1920-01-01 13:07:14,1920-01-01 14:12:22,0,3908000,video_04_08_0
video_04_09,video,04,09,1920-01-01 10:51:40,1920-01-01 11:49:54,0,3494000,video_04_09_0
video_04_10,video,04,10,1920-01-01 13:20:59,1920-01-01 14:26:52,0,3953000,video_04_10_0
video_04_11,video,04,11,1920-01-01 12:43:54,1920-01-01 13:50:32,0,3998000,video_04_11_0
video_04_12,video,04,12,1920-01-01 12:23:21,1920-01-01 13:21:43,0,3502000,video_04_12_0
video_04_13,video,04,13,1920-01-01 14:10:28,1920-01-01 15:17:26,0,4018000,video_04_13_0
video_04_14,video,04,14,1920-01-01 10:11:55,1920-01-01 11:13:26,0,3691000,video_04_14_0
video_04_15,video,04,15,1920-01-01 13:24:48,1920-01-01 14:25:00,0,3612000,video_04_15_0
video_04_16,video,04,16,1920-01-01 14:00:23,1920-01-01 15:00:52,0,3629000,video_04_16_0
video_04_17,video,04,17,1920-01-01 14:21:20,1920-01-01 15:24:23,0,3783000,video_04_17_0
video_06_06,video,06,06,1920-01-01 16:28:57,1920-01-01 17:43:49,0,4492000,video_06_06_0
video_06_07,video,06,07,1920-01-01 17:11:57,1920-01-01 18:09:18,0,3441000,video_06_07_0
video_06_08,video,06,08,1920-01-01 16:58:06,1920-01-01 17:58:00,0,3594000,video_06_08_0
video_06_09,video,06,09,1920-01-01 16:48:00,1920-01-01 17:48:21,0,3621000,video_06_09_0
video_06_10,video,06,10,1920-01-01 17:07:10,1920-01-01 18:04:38,0,3448000,video_06_10_0
video_06_11,video,06,11,1920-01-01 16:15:26,1920-01-01 17:16:47,0,3681000,video_06_11_0
video_06_12,video,06,12,1920-01-01 10:12:38,1920-01-01 11:13:53,0,3675000,video_06_12_0
video_06_13,video,06,13,1920-01-01 10:53:50,1920-01-01 11:55:49,0,3719000,video_06_13_0
video_06_14,video,06,14,1920-01-01 16:23:57,1920-01-01 17:36:42,0,4365000,video_06_14_0
video_06_15,video,06,15,1920-01-01 16:50:54,1920-01-01 17:51:34,0,3640000,video_06_15_0
video_06_16,video,06,16,1920-01-01 16:39:24,1920-01-01 17:37:12,0,3468000,video_06_16_0
video_06_17,video,06,17,1920-01-01 11:14:52,1920-01-01 12:17:08,0,3736000,video_06_17_0
video_07_06,video,07,06,1920-01-01 17:52:07,1920-01-01 19:01:18,0,4151000,video_07_06_0
video_07_07,video,07,07,1920-01-01 10:28:03,1920-01-01 11:02:41,0,2078000,video_07_07_0
video_07_08,video,07,08,1920-01-01 17:41:51,1920-01-01 18:41:14,0,3563000,video_07_08_0
video_07_09,video,07,09,1920-01-01 17:47:51,1920-01-01 18:47:27,0,3576000,video_07_09_0
video_07_10,video,07,10,1920-01-01 17:36:46,1920-01-01 18:38:28,0,3702000,video_07_10_0
video_07_11,video,07,11,1920-01-01 17:36:53,1920-01-01 18:35:43,0,3530000,video_07_11_0
video_07_12,video,07,12,1920-01-01 17:58:27,1920-01-01 18:59:33,0,3666000,video_07_12_0
video_07_13,video,07,13,1920-01-01 17:44:09,1920-01-01 18:45:38,0,3689000,video_07_13_0
video_07_14,video,07,14,1920-01-01 17:53:25,1920-01-01 18:56:59,0,3814000,video_07_14_0
video_07_15,video,07,15,1920-01-01 17:30:00,1920-01-01 18:34:01,0,3841000,video_07_15_0
video_07_16,video,07,16,1920-01-01 17:42:28,1920-01-01 18:45:25,0,3777000,video_07_16_0
video_07_17,video,07,17,1920-01-01 17:44:07,1920-01-01 18:43:15,0,3548000,video_07_17_0
video_08_06,video,08,06,1920-01-01 13:57:28,1920-01-01 15:00:06,0,3758000,video_08_06_0
video_08_07,video,08,07,1920-01-01 14:12:41,1920-01-01 15:18:28,0,3947000,video_08_07_0
video_08_08,video,08,08,1920-01-01 15:43:14,1920-01-01 16:45:30,0,3736000,video_08_08_0
video_08_09,video,08,09,1920-01-01 16:08:00,1920-01-01 17:04:24,0,3384000,video_08_09_0
video_08_10,video,08,10,1920-01-01 15:42:31,1920-01-01 16:48:39,0,3968000,video_08_10_0
video_08_11,video,08,11,1920-01-01 15:44:00,1920-01-01 16:46:02,0,3722000,video_08_11_0
video_08_12,video,08,12,1920-01-01 14:38:08,1920-01-01 15:41:23,0,3795000,video_08_12_0
video_08_13,video,08,13,1920-01-01 15:59:23,1920-01-01 16:59:43,0,3620000,video_08_13_0
video_08_14,video,08,14,1920-01-01 15:56:48,1920-01-01 17:00:07,0,3799000,video_08_14_0
video_08_15,video,08,15,1920-01-01 16:12:03,1920-01-01 17:12:21,0,3618000,video_08_15_0
video_08_16,video,08,16,1920-01-01 16:20:55,1920-01-01 17:20:59,0,3604000,video_08_16_0
video_08_17,video,08,17,1920-01-01 16:17:55,1920-01-01 17:16:35,0,3520000,video_08_17_0
video_09_06,video,09,06,1920-01-01 09:57:17,1920-01-01 11:00:02,0,3765000,video_09_06_0
video_09_07,video,09,07,1920-01-01 13:55:40,1920-01-01 15:02:07,0,3987000,video_09_07_0
video_09_08,video,09,08,1920-01-01 11:02:29,1920-01-01 12:03:25,0,3656000,video_09_08_0
video_09_09,video,09,09,1920-01-01 11:46:49,1920-01-01 12:50:23,0,3814000,video_09_09_0
video_09_10,video,09,10,1920-01-01 12:20:56,1920-01-01 13:22:52,0,3716000,video_09_10_0
video_09_11,video,09,11,1920-01-01 12:57:57,1920-01-01 13:59:55,0,3718000,video_09_11_0
video_09_12,video,09,12,1920-01-01 14:40:37,1920-01-01 15:40:18,0,3581000,video_09_12_0
video_09_13,video,09,13,1920-01-01 15:46:33,1920-01-01 16:49:16,0,3763000,video_09_13_0
video_09_14,video,09,14,1920-01-01 09:40:10,1920-01-01 10:46:39,0,3989000,video_09_14_0
video_09_15,video,09,15,1920-01-01 14:00:00,1920-01-01 15:01:47,0,3707000,video_09_15_0
video_09_16,video,09,16,1920-01-01 10:03:42,1920-01-01 11:02:35,0,3533000,video_09_16_0
video_09_17,video,09,17,1920-01-01 09:38:30,1920-01-01 10:38:54,0,3624000,video_09_17_0
video_10_06,video,10,06,1920-01-01 10:01:08,1920-01-01 11:04:51,0,3823000,video_10_06_0
video_10_07,video,10,07,1920-01-01 15:46:02,1920-01-01 16:52:02,0,3960000,video_10_07_0
video_10_08,video,10,08,1920-01-01 09:47:26,1920-01-01 10:51:07,0,3821000,video_10_08_0
video_10_09,video,10,09,1920-01-01 14:02:30,1920-01-01 15:09:24,0,4014000,video_10_09_0
video_10_10,video,10,10,1920-01-01 10:24:23,1920-01-01 11:19:27,0,3304000,video_10_10_0
video_10_11,video,10,11,1920-01-01 13:47:31,1920-01-01 14:38:54,0,3083000,video_10_11_0
video_10_12,video,10,12,1920-01-01 12:44:14,1920-01-01 13:50:06,0,3952000,video_10_12_0
video_10_13,video,10,13,1920-01-01 13:41:39,1920-01-01 14:42:56,0,3677000,video_10_13_0
video_10_14,video,10,14,1920-01-01 12:37:23,1920-01-01 13:38:34,0,3671000,video_10_14_0
video_10_15,video,10,15,1920-01-01 12:54:41,1920-01-01 13:57:13,0,3752000,video_10_15_0
video_10_16,video,10,16,1920-01-01 11:03:14,1920-01-01 12:05:24,0,3730000,video_10_16_0
video_10_17,video,10,17,1920-01-01 13:50:42,1920-01-01 14:49:46,0,3544000,video_10_17_0
video_11_06,video,11,06,1920-01-01 18:06:48,1920-01-01 19:10:06,0,3798000,video_11_06_0
video_11_07,video,11,07,1920-01-01 17:56:32,1920-01-01 18:59:52,0,3800000,video_11_07_0
video_11_08,video,11,08,1920-01-01 17:35:37,1920-01-01 18:35:21,0,3584000,video_11_08_0
video_11_09,video,11,09,1920-01-01 17:23:21,1920-01-01 18:24:18,0,3657000,video_11_09_0
video_11_10,video,11,10,1920-01-01 17:33:46,1920-01-01 18:35:45,0,3719000,video_11_10_0
video_11_11,video,11,11,1920-01-01 18:02:54,1920-01-01 19:03:32,0,3638000,video_11_11_0
video_11_12,video,11,12,1920-01-01 17:34:41,1920-01-01 18:36:30,0,3709000,video_11_12_0
video_11_13,video,11,13,1920-01-01 17:30:00,1920-01-01 18:30:48,0,3648000,video_11_13_0
video_11_14,video,11,14,1920-01-01 17:44:35,1920-01-01 18:44:41,0,3606000,video_11_14_0
video_11_15,video,11,15,1920-01-01 17:42:15,1920-01-01 18:42:56,0,3641000,video_11_15_0
video_11_16,video,11,16,1920-01-01 18:06:29,1920-01-01 19:05:42,0,3553000,video_11_16_0
video_11_17,video,11,17,1920-01-01 17:46:50,1920-01-01 18:46:31,0,3581000,video_11_17_0
video_12_06,video,12,06,1920-01-01 10:22:05,1920-01-01 11:23:26,0,3681000,video_12_06_0
video_12_07,video,12,07,1920-01-01 11:14:06,1920-01-01 12:09:37,0,3331000,video_12_07_0
video_12_08,video,12,08,1920-01-01 12:00:00,1920-01-01 12:59:37,0,3577000,video_12_08_0
video_12_09,video,12,09,1920-01-01 15:35:00,1920-01-01 16:34:50,0,3590000,video_12_09_0
video_12_10,video,12,10,1920-01-01 13:13:08,1920-01-01 14:03:46,0,3038000,video_12_10_0
video_12_11,video,12,11,1920-01-01 13:43:21,1920-01-01 14:40:18,0,3417000,video_12_11_0
video_12_12,video,12,12,1920-01-01 12:08:48,1920-01-01 13:10:50,0,3722000,video_12_12_0
video_12_13,video,12,13,1920-01-01 15:55:32,1920-01-01 16:58:08,0,3756000,video_12_13_0
video_12_14,video,12,14,1920-01-01 15:14:45,1920-01-01 16:16:48,0,3723000,video_12_14_0
video_12_15,video,12,15,1920-01-01 15:22:14,1920-01-01 16:23:27,0,3673000,video_12_15_0
video_12_16,video,12,16,1920-01-01 10:07:01,1920-01-01 11:07:07,0,3606000,video_12_16_0
video_12_17,video,12,17,1920-01-01 13:14:57,1920-01-01 14:14:43,0,3586000,video_12_17_0
video_13_06,video,13,06,1920-01-01 16:40:51,1920-01-01 17:49:27,0,4116000,video_13_06_0
video_13_07,video,13,07,1920-01-01 16:47:41,1920-01-01 17:49:47,0,3726000,video_13_07_0
video_13_08,video,13,08,1920-01-01 16:41:34,1920-01-01 17:44:06,0,3752000,video_13_08_0
video_13_09,video,13,09,1920-01-01 16:40:58,1920-01-01 17:41:59,0,3661000,video_13_09_0
video_13_10,video,13,10,1920-01-01 16:47:22,1920-01-01 17:45:59,0,3517000,video_13_10_0
video_13_11,video,13,11,1920-01-01 16:50:03,1920-01-01 17:53:05,0,3782000,video_13_11_0
video_13_12,video,13,12,1920-01-01 17:07:54,1920-01-01 18:08:06,0,3612000,video_13_12_0
video_13_13,video,13,13,1920-01-01 17:10:59,1920-01-01 18:08:56,0,3477000,video_13_13_0
video_13_14,video,13,14,1920-01-01 17:23:00,1920-01-01 18:24:20,0,3680000,video_13_14_0
video_13_15,video,13,15,1920-01-01 17:57:53,1920-01-01 18:57:00,0,3547000,video_13_15_0
video_13_16,video,13,16,1920-01-01 17:41:13,1920-01-01 18:38:54,0,3461000,video_13_16_0
video_13_17,video,13,17,1920-01-01 17:29:27,1920-01-01 18:28:17,0,3530000,video_13_17_0
video_14_06,video,14,06,1920-01-01 12:42:06,1920-01-01 13:47:16,0,3910000,video_14_06_0
video_14_07,video,14,07,1920-01-01 14:14:48,1920-01-01 15:13:25,0,3517000,video_14_07_0
video_14_08,video,14,08,1920-01-01 15:15:41,1920-01-01 16:23:04,0,4043000,video_14_08_0
video_14_09,video,14,09,1920-01-01 14:11:36,1920-01-01 15:13:35,0,3719000,video_14_09_0
video_14_10,video,14,10,1920-01-01 15:26:03,1920-01-01 16:23:45,0,3462000,video_14_10_0
video_14_11,video,14,11,1920-01-01 12:31:59,1920-01-01 13:33:27,0,3688000,video_14_11_0
video_14_12,video,14,12,1920-01-01 14:45:05,1920-01-01 15:44:00,0,3535000,video_14_12_0
video_14_13,video,14,13,1920-01-01 13:26:34,1920-01-01 14:30:44,0,3850000,video_14_13_0
video_14_14,video,14,14,1920-01-01 13:11:02,1920-01-01 14:13:34,0,3752000,video_14_14_0
video_14_15,video,14,15,1920-01-01 13:10:35,1920-01-01 14:10:07,0,3572000,video_14_15_0
video_14_16,video,14,16,1920-01-01 13:51:58,1920-01-01 14:52:06,0,3608000,video_14_16_0
video_14_17,video,14,17,1920-01-01 13:51:17,1920-01-01 14:54:39,0,3802000,video_14_17_0
video_15_06,video,15,06,1920-01-01 15:59:55,1920-01-01 16:57:33,0,3458000,video_15_06_0
video_15_07,video,15,07,1920-01-01 12:40:40,1920-01-01 13:37:05,0,3385000,video_15_07_0
video_15_08,video,15,08,1920-01-01 10:20:52,1920-01-01 11:22:49,0,3717000,video_15_08_0
video_15_09,video,15,09,1920-01-01 10:00:43,1920-01-01 11:01:08,0,3625000,video_15_09_0
video_15_10,video,15,10,1920-01-01 10:06:45,1920-01-01 11:04:28,0,3463000,video_15_10_0
video_15_11,video,15,11,1920-01-01 10:09:26,1920-01-01 11:10:29,0,3663000,video_15_11_0
video_15_12,video,15,12,1920-01-01 13:49:01,1920-01-01 14:50:50,0,3709000,video_15_12_0
video_15_13,video,15,13,1920-01-01 09:51:27,1920-01-01 10:52:40,0,3673000,video_15_13_0
video_15_14,video,15,14,1920-01-01 13:44:53,1920-01-01 14:47:17,0,3744000,video_15_14_0
video_15_15,video,15,15,1920-01-01 10:07:36,1920-01-01 11:04:35,0,3419000,video_15_15_0
video_15_16,video,15,16,1920-01-01 10:05:37,1920-01-01 11:05:58,0,3621000,video_15_16_0
video_15_17,video,15,17,1920-01-01 10:04:37,1920-01-01 11:06:38,0,3721000,video_15_17_0
video_16_06,video,16,06,1920-01-01 13:29:24,1920-01-01 14:29:20,0,3596000,video_16_06_0
video_16_07,video,16,07,1920-01-01 13:14:01,1920-01-01 14:17:48,0,3827000,video_16_07_0
video_16_08,video,16,08,1920-01-01 13:04:57,1920-01-01 14:06:15,0,3678000,video_16_08_0
video_16_09,video,16,09,1920-01-01 13:39:31,1920-01-01 14:39:32,0,3601000,video_16_09_0
video_16_10,video,16,10,1920-01-01 14:40:17,1920-01-01 15:43:53,0,3816000,video_16_10_0
video_16_11,video,16,11,1920-01-01 10:31:59,1920-01-01 11:35:03,0,3784000,video_16_11_0
video_16_12,video,16,12,1920-01-01 13:47:42,1920-01-01 14:47:27,0,3585000,video_16_12_0
video_16_13,video,16,13,1920-01-01 13:45:48,1920-01-01 14:47:33,0,3705000,video_16_13_0
video_16_14,video,16,14,1920-01-01 13:56:07,1920-01-01 14:55:19,0,3552000,video_16_14_0
video_16_15,video,16,15,1920-01-01 13:41:04,1920-01-01 14:46:21,0,3917000,video_16_15_0
video_16_16,video,16,16,1920-01-01 14:04:20,1920-01-01 15:05:54,0,3694000,video_16_16_0
video_16_17,video,16,17,1920-01-01 13:50:03,1920-01-01 14:51:05,0,3662000,video_16_17_0
video_17_07,video,17,07,1920-01-01 10:58:59,1920-01-01 12:03:02,0,3843000,video_17_07_0
video_17_08,video,17,08,1920-01-01 10:38:26,1920-01-01 11:39:02,0,3636000,video_17_08_0
video_17_09,video,17,09,1920-01-01 11:05:35,1920-01-01 12:07:00,0,3685000,video_17_09_0
video_17_10,video,17,10,1920-01-01 16:09:27,1920-01-01 17:10:19,0,3652000,video_17_10_0
